url_length,host_length,path_length,num_dots,num_hyphens,num_digits,num_slashes,has_at_symbol,has_raw_ip,digit_ratio,label
36,10,26,1,1,0,3,0,0,0.0,0
61,11,50,1,3,1,6,0,0,0.016,0
37,10,27,1,1,0,3,0,0,0.0,0
32,15,17,1,0,0,2,0,0,0.0,0
30,19,11,1,1,0,1,0,0,0.0,0
24,13,11,4,0,10,1,0,1,0.417,1
62,7,55,5,3,3,4,0,0,0.048,0
63,14,49,2,1,0,4,0,0,0.0,0
62,11,51,2,3,0,4,0,0,0.0,0
127,25,102,5,4,9,5,0,0,0.071,1
60,12,48,2,1,11,4,0,0,0.183,0
56,49,7,3,2,3,2,0,0,0.054,1
27,20,7,4,0,16,1,0,0,0.593,1
26,19,7,4,0,15,1,0,0,0.577,1
84,25,59,4,4,6,5,0,0,0.071,1
120,25,95,4,8,5,5,0,0,0.042,1
28,10,18,2,0,0,2,0,0,0.0,0
29,12,17,1,0,0,2,0,0,0.0,0
19,14,5,3,0,15,1,0,1,0.789,1
28,10,18,2,0,1,2,0,0,0.036,0
51,17,34,4,2,4,2,0,0,0.078,1
27,20,7,4,0,16,1,0,0,0.593,1
33,12,21,1,0,0,2,0,0,0.0,0
35,18,17,5,2,16,1,0,0,0.457,1
16,9,7,1,0,0,1,0,0,0.0,0
16,7,9,1,1,0,2,0,0,0.0,0
38,15,23,1,2,0,2,0,0,0.0,0
32,9,23,1,1,0,2,0,0,0.0,0
24,9,15,1,2,0,2,0,0,0.0,0
16,7,9,2,0,0,1,0,0,0.0,0
20,14,6,3,0,11,1,0,1,0.55,1
84,25,59,4,3,5,5,0,0,0.06,1
94,25,69,4,1,6,6,0,0,0.064,1
59,16,43,3,0,31,4,0,0,0.525,1
70,25,45,4,1,7,5,0,0,0.1,1
40,14,26,1,2,0,3,0,0,0.0,0
18,15,3,1,0,0,1,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
26,19,7,4,0,15,1,0,0,0.577,1
22,8,14,1,0,0,3,0,0,0.0,0
69,25,44,4,1,4,5,0,0,0.058,1
22,20,2,3,0,16,1,0,0,0.727,1
33,15,18,1,1,0,3,0,0,0.0,0
48,11,37,2,0,5,4,0,0,0.104,0
62,55,7,3,3,8,2,0,0,0.129,1
25,18,7,4,0,14,1,0,0,0.56,1
26,19,7,4,0,15,1,0,0,0.577,1
36,10,26,1,1,0,3,0,0,0.0,0
41,6,35,1,0,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
51,11,40,1,1,0,3,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
37,15,22,1,1,0,2,0,0,0.0,0
48,6,42,2,2,2,3,0,0,0.042,0
18,11,7,3,0,11,1,0,1,0.611,1
41,10,31,1,2,0,2,0,0,0.0,0
43,10,33,1,2,0,3,0,0,0.0,0
19,12,7,3,0,12,1,0,1,0.632,1
27,10,17,1,0,0,2,0,0,0.0,0
52,6,46,3,1,12,4,0,0,0.231,0
22,11,11,4,0,9,1,0,1,0.409,1
48,13,35,2,1,16,1,0,0,0.333,1
31,9,22,2,0,0,2,0,0,0.0,0
114,25,89,4,3,5,6,0,0,0.044,1
20,7,13,1,0,5,4,0,0,0.25,0
27,20,7,4,0,16,1,0,0,0.593,1
51,23,28,4,2,3,2,0,0,0.059,1
48,9,39,3,2,1,2,0,0,0.021,0
39,16,23,1,1,0,3,0,0,0.0,0
31,10,21,1,2,0,2,0,0,0.0,0
33,10,23,1,1,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
26,19,7,4,0,15,1,0,0,0.577,1
151,25,126,5,1,5,13,0,0,0.033,1
35,12,23,1,0,0,4,0,0,0.0,0
18,15,3,1,0,0,1,0,0,0.0,0
98,9,89,3,4,0,6,0,0,0.0,0
16,12,4,3,0,9,1,0,1,0.562,1
79,25,54,4,1,5,5,0,0,0.063,1
55,21,34,2,1,19,1,0,0,0.345,1
94,9,85,2,5,0,7,0,0,0.0,0
25,12,13,1,0,0,2,0,0,0.0,0
28,21,7,4,0,17,1,0,0,0.607,1
41,12,29,4,0,27,2,0,1,0.659,1
32,15,17,1,0,0,2,0,0,0.0,0
19,12,7,3,0,13,1,0,1,0.684,1
27,10,17,1,0,0,2,0,0,0.0,0
22,13,9,4,0,10,2,0,1,0.455,1
20,9,11,1,1,0,2,0,0,0.0,0
107,25,82,4,4,5,5,0,0,0.047,1
18,14,4,2,0,0,1,0,0,0.0,1
21,14,7,4,0,11,1,0,1,0.524,1
33,13,20,4,0,12,2,0,1,0.364,1
90,6,84,4,3,5,7,0,0,0.056,0
75,25,50,4,1,6,6,0,0,0.08,1
151,25,126,4,6,7,5,0,0,0.046,1
41,12,29,3,0,11,2,0,1,0.268,1
25,18,7,4,0,14,1,0,0,0.56,1
19,17,2,3,0,13,1,0,0,0.684,1
82,25,57,4,4,2,5,0,0,0.024,1
27,20,7,4,0,16,1,0,0,0.593,1
89,25,64,4,0,5,7,0,0,0.056,1
26,9,17,1,0,0,2,0,0,0.0,0
62,55,7,3,3,8,2,0,0,0.129,1
46,11,35,1,2,1,5,0,0,0.022,0
30,11,19,1,2,0,2,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
42,10,32,4,1,0,3,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
19,12,7,3,0,13,1,0,1,0.684,1
19,14,5,3,0,11,1,0,1,0.579,1
35,7,28,2,0,0,3,0,0,0.0,0
58,14,44,1,2,0,4,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
26,19,7,4,0,15,1,0,0,0.577,1
66,22,44,2,4,21,1,0,0,0.318,1
17,9,8,1,0,0,1,0,0,0.0,0
54,14,40,1,2,0,4,0,0,0.0,0
26,15,11,1,0,0,2,0,0,0.0,0
23,10,13,1,0,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
18,14,4,3,0,14,1,0,1,0.778,1
91,25,66,4,2,2,5,0,0,0.022,1
169,9,160,7,2,21,8,0,0,0.124,0
128,25,103,4,4,2,7,0,0,0.016,1
36,10,26,2,3,0,1,0,0,0.0,0
27,13,14,1,0,0,2,0,0,0.0,0
118,25,93,4,6,2,6,0,0,0.017,1
23,21,2,3,0,17,1,0,0,0.739,1
119,6,113,4,7,6,6,0,0,0.05,0
61,55,6,3,3,8,1,0,0,0.131,1
151,25,126,4,10,4,6,0,0,0.026,1
19,11,8,1,1,0,2,0,0,0.0,0
18,9,9,1,0,0,1,0,0,0.0,0
29,18,11,1,2,0,3,0,0,0.0,0
38,10,28,1,3,14,2,0,0,0.368,0
23,13,10,3,0,10,2,0,1,0.435,1
61,13,48,4,1,30,3,0,1,0.492,1
43,11,32,1,2,0,3,0,0,0.0,0
97,16,81,1,8,0,5,0,0,0.0,0
26,13,13,3,0,11,2,0,1,0.423,1
24,12,12,1,0,0,1,0,0,0.0,0
57,20,37,2,4,21,1,0,0,0.368,1
39,10,29,3,1,0,3,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
19,12,7,3,0,13,1,0,1,0.684,1
120,25,95,5,2,6,6,0,0,0.05,1
34,9,25,1,0,0,3,0,0,0.0,0
24,14,10,3,0,13,1,0,1,0.542,1
60,13,47,4,0,13,2,0,1,0.217,1
21,14,7,1,0,0,2,0,0,0.0,0
35,20,15,2,1,1,2,0,0,0.029,1
140,11,129,5,1,24,10,0,0,0.171,0
84,25,59,4,0,5,5,0,0,0.06,1
36,17,19,2,0,4,2,0,0,0.111,1
29,17,12,1,0,3,2,0,0,0.103,1
76,10,66,2,6,8,5,0,0,0.105,0
37,7,30,1,0,0,3,0,0,0.0,0
29,14,15,2,0,6,1,0,0,0.207,1
95,25,70,4,2,2,5,0,0,0.021,1
22,20,2,3,0,16,1,0,0,0.727,1
15,10,5,1,0,0,1,0,0,0.0,0
20,7,13,1,0,5,4,0,0,0.25,0
20,18,2,3,0,14,1,0,0,0.7,1
18,10,8,1,0,0,1,0,0,0.0,0
28,9,19,1,2,0,1,0,0,0.0,0
20,7,13,1,1,0,2,0,0,0.0,0
86,25,61,4,1,5,7,0,0,0.058,1
38,10,28,1,3,13,2,0,0,0.342,0
23,21,2,3,0,17,1,0,0,0.739,1
92,25,67,4,0,7,6,0,0,0.076,1
27,20,7,4,0,16,1,0,0,0.593,1
25,18,7,4,0,14,1,0,0,0.56,1
34,9,25,2,0,4,3,0,0,0.118,0
35,17,18,2,0,2,2,0,0,0.057,1
80,9,71,2,2,7,6,0,0,0.087,0
42,15,27,1,2,0,2,0,0,0.0,0
27,12,15,5,2,10,1,0,1,0.37,1
65,28,37,2,4,23,1,0,0,0.354,1
20,18,2,3,0,14,1,0,0,0.7,1
49,11,38,2,0,5,2,0,0,0.102,0
34,11,23,1,1,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
24,17,7,4,0,13,1,0,0,0.542,1
22,20,2,3,0,16,1,0,0,0.727,1
62,16,46,3,1,10,4,0,0,0.161,0
46,14,32,1,2,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
49,7,42,2,3,0,3,0,0,0.0,0
20,11,9,1,0,0,3,0,0,0.0,0
39,12,27,1,1,0,2,0,0,0.0,0
40,11,29,1,0,0,4,0,0,0.0,0
113,25,88,5,3,7,6,0,0,0.062,1
19,9,10,1,0,0,1,0,0,0.0,0
11,7,4,1,0,0,2,0,0,0.0,0
36,9,27,2,0,3,3,0,0,0.083,0
22,20,2,3,0,16,1,0,0,0.727,1
52,9,43,2,0,18,1,0,0,0.346,1
36,8,28,1,2,0,1,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
31,6,25,1,1,0,3,0,0,0.0,0
28,9,19,2,0,0,4,0,0,0.0,0
17,10,7,1,0,0,1,0,0,0.0,0
119,25,94,5,6,3,7,0,0,0.025,1
28,21,7,4,0,17,1,0,0,0.607,1
24,17,7,4,0,13,1,0,0,0.542,1
62,18,44,2,4,19,1,0,0,0.306,1
61,7,54,2,3,6,5,0,0,0.098,0
35,13,22,3,1,10,2,0,1,0.286,1
31,17,14,2,0,4,2,0,0,0.129,1
20,18,2,3,0,14,1,0,0,0.7,1
18,15,3,1,0,0,1,0,0,0.0,0
126,25,101,6,6,3,6,0,0,0.024,1
89,25,64,4,0,4,5,0,0,0.045,1
36,9,27,2,0,3,3,0,0,0.083,0
22,20,2,3,0,16,1,0,0,0.727,1
72,11,61,2,0,24,4,0,0,0.333,0
69,25,44,2,4,29,1,0,0,0.42,1
88,25,63,4,1,2,7,0,0,0.023,1
17,12,5,3,0,10,1,0,1,0.588,1
34,9,25,1,2,0,2,0,0,0.0,0
74,13,61,2,0,25,3,0,0,0.338,0
34,12,22,2,1,4,2,0,0,0.118,0
15,10,5,1,0,0,2,0,0,0.0,0
18,9,9,1,0,0,1,0,0,0.0,0
38,13,25,4,0,10,2,0,1,0.263,1
20,18,2,3,0,14,1,0,0,0.7,1
58,13,45,4,0,25,2,0,1,0.431,1
15,11,4,1,0,0,2,0,0,0.0,0
30,10,20,1,1,0,2,0,0,0.0,0
33,7,26,2,0,0,3,0,0,0.0,0
24,9,15,1,1,0,1,0,0,0.0,0
29,14,15,1,0,0,2,0,0,0.0,0
46,12,34,1,1,0,3,0,0,0.0,0
20,11,9,1,0,0,1,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
24,10,14,1,1,0,1,0,0,0.0,0
25,15,10,1,0,0,1,0,0,0.0,0
31,6,25,1,1,0,2,0,0,0.0,0
26,15,11,1,0,0,2,0,0,0.0,0
38,16,22,1,1,0,3,0,0,0.0,0
18,13,5,4,0,10,1,0,1,0.556,1
13,10,3,1,0,0,1,0,0,0.0,0
32,10,22,1,0,0,3,0,0,0.0,0
18,9,9,1,1,0,2,0,0,0.0,0
24,11,13,1,1,0,1,0,0,0.0,0
67,11,56,1,5,3,5,0,0,0.045,0
36,13,23,5,0,10,2,0,1,0.278,1
36,15,21,1,1,0,2,0,0,0.0,0
25,13,12,3,0,10,1,0,1,0.4,1
21,19,2,3,0,15,1,0,0,0.714,1
27,10,17,2,1,0,1,0,0,0.0,0
48,11,37,1,2,2,5,0,0,0.042,0
15,11,4,1,0,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
56,13,43,1,2,0,3,0,0,0.0,0
19,13,6,4,0,10,1,0,1,0.526,1
19,17,2,3,0,13,1,0,0,0.684,1
109,25,84,4,1,5,7,0,0,0.046,1
21,19,2,3,0,15,1,0,0,0.714,1
19,7,12,1,0,0,1,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
21,6,15,2,0,0,1,0,0,0.0,0
50,7,43,2,2,6,3,0,0,0.12,0
75,31,44,2,4,22,1,0,0,0.293,1
32,11,21,1,0,0,2,0,0,0.0,0
31,6,25,1,1,0,2,0,0,0.0,0
39,17,22,2,0,4,2,0,0,0.103,1
20,18,2,3,0,14,1,0,0,0.7,1
100,25,75,4,7,6,5,0,0,0.06,1
152,25,127,7,6,6,8,0,0,0.039,1
40,11,29,1,0,4,2,0,0,0.1,0
23,8,15,1,0,0,1,0,0,0.0,0
25,13,12,4,0,10,1,0,1,0.4,1
19,12,7,3,0,14,1,0,1,0.737,1
14,6,8,1,0,0,1,0,0,0.0,0
128,9,119,5,2,22,6,0,0,0.172,0
21,19,2,3,0,15,1,0,0,0.714,1
20,6,14,1,0,0,2,0,0,0.0,0
70,11,59,2,3,1,4,0,0,0.014,0
26,11,15,4,0,8,2,0,1,0.308,1
24,13,11,4,0,10,1,0,1,0.417,1
18,14,4,3,0,11,1,0,1,0.611,1
32,15,17,1,0,0,3,0,0,0.0,0
27,9,18,1,0,0,4,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
17,12,5,3,0,10,1,0,1,0.588,1
13,8,5,1,0,0,2,0,0,0.0,0
57,20,37,2,4,21,1,0,0,0.368,1
22,11,11,1,0,0,1,0,0,0.0,0
108,25,83,4,4,10,7,0,0,0.093,1
23,13,10,4,0,10,2,0,1,0.435,1
27,13,14,1,0,0,2,0,0,0.0,0
40,6,34,2,1,1,3,0,0,0.025,0
41,9,32,2,0,5,4,0,0,0.122,0
34,12,22,4,0,11,2,0,1,0.324,1
29,10,19,1,0,0,2,0,0,0.0,0
29,14,15,3,0,11,2,0,1,0.379,1
36,9,27,2,0,6,3,0,0,0.167,0
21,19,2,3,0,15,1,0,0,0.714,1
40,13,27,1,1,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
57,20,37,2,4,17,1,0,0,0.298,1
26,19,7,4,0,15,1,0,0,0.577,1
61,13,48,4,1,30,3,0,1,0.492,1
20,18,2,3,0,14,1,0,0,0.7,1
21,19,2,3,0,15,1,0,0,0.714,1
31,11,20,1,1,0,3,0,0,0.0,0
75,31,44,2,4,25,1,0,0,0.333,1
21,19,2,3,0,15,1,0,0,0.714,1
15,11,4,1,0,0,2,0,0,0.0,0
41,10,31,1,2,0,2,0,0,0.0,0
61,55,6,3,3,8,1,0,0,0.131,1
105,25,80,4,1,2,9,0,0,0.019,1
31,12,19,2,0,0,2,0,0,0.0,0
38,10,28,1,3,14,2,0,0,0.368,0
64,6,58,1,4,0,5,0,0,0.0,0
79,25,54,4,0,2,5,0,0,0.025,1
60,12,48,2,1,9,4,0,0,0.15,0
23,13,10,4,0,10,1,0,1,0.435,1
23,6,17,1,1,0,2,0,0,0.0,0
68,24,44,2,4,23,1,0,0,0.338,1
62,19,43,2,0,23,1,0,0,0.371,1
18,9,9,1,0,0,1,0,0,0.0,0
79,25,54,4,1,2,5,0,0,0.025,1
19,17,2,3,0,13,1,0,0,0.684,1
18,14,4,3,0,12,1,0,1,0.667,1
25,13,12,4,0,11,1,0,1,0.44,1
64,20,44,2,4,23,1,0,0,0.359,1
32,11,21,4,0,11,1,0,1,0.344,1
47,12,35,4,0,13,2,0,1,0.277,1
64,27,37,2,4,21,1,0,0,0.328,1
36,12,24,4,0,13,2,0,1,0.361,1
97,25,72,4,2,2,5,0,0,0.021,1
19,12,7,3,0,12,1,0,1,0.632,1
34,15,19,1,1,2,3,0,0,0.059,0
52,6,46,1,4,0,3,0,0,0.0,0
44,9,35,1,2,0,2,0,0,0.0,0
87,25,62,4,6,6,5,0,0,0.069,1
16,12,4,3,0,11,1,0,1,0.688,1
17,12,5,3,0,9,1,0,1,0.529,1
28,10,18,2,0,2,2,0,0,0.071,0
26,12,14,1,0,0,2,0,0,0.0,0
29,9,20,1,0,0,2,0,0,0.0,0
18,11,7,1,0,0,1,0,0,0.0,0
154,25,129,6,2,6,11,0,0,0.039,1
21,19,2,3,0,15,1,0,0,0.714,1
46,14,32,1,1,0,3,0,0,0.0,0
32,15,17,1,0,0,2,0,0,0.0,0
20,7,13,1,0,5,4,0,0,0.25,0
20,7,13,1,0,5,4,0,0,0.25,0
24,14,10,3,0,11,1,0,1,0.458,1
49,36,13,6,0,10,1,0,0,0.204,1
126,25,101,4,10,4,5,0,0,0.032,1
22,20,2,3,0,16,1,0,0,0.727,1
67,9,58,2,7,0,2,0,0,0.0,0
83,7,76,1,7,8,5,0,0,0.096,0
63,6,57,2,2,1,3,0,0,0.016,0
59,13,46,1,4,0,2,0,0,0.0,0
32,10,22,2,1,0,2,0,0,0.0,0
37,9,28,1,0,0,3,0,0,0.0,0
40,11,29,1,0,5,2,0,0,0.125,0
19,11,8,1,0,0,1,0,0,0.0,0
28,13,15,4,0,10,2,0,1,0.357,1
20,11,9,1,0,0,2,0,0,0.0,0
54,9,45,1,0,2,5,0,0,0.037,0
50,12,38,2,0,7,4,0,0,0.14,0
33,13,20,1,1,0,2,0,0,0.0,0
51,7,44,1,4,8,5,0,0,0.157,0
21,10,11,1,0,0,2,0,0,0.0,0
37,12,25,4,0,11,2,0,1,0.297,1
20,9,11,1,0,0,1,0,0,0.0,0
91,25,66,4,2,4,5,0,0,0.044,1
41,15,26,2,0,0,1,0,0,0.0,1
88,25,63,4,5,6,5,0,0,0.068,1
28,12,16,1,0,0,2,0,0,0.0,0
18,14,4,3,0,11,1,0,1,0.611,1
145,25,120,5,7,8,8,0,0,0.055,1
19,10,9,1,0,0,1,0,0,0.0,0
19,12,7,3,0,11,1,0,1,0.579,1
107,15,92,1,10,0,4,0,0,0.0,0
28,21,7,4,0,17,1,0,0,0.607,1
18,15,3,1,0,0,1,0,0,0.0,0
42,16,26,1,1,0,3,0,0,0.0,0
26,12,14,4,0,10,2,0,1,0.385,1
26,19,7,4,0,15,1,0,0,0.577,1
22,11,11,1,1,0,3,0,0,0.0,0
19,12,7,3,0,13,1,0,1,0.684,1
104,25,79,4,5,5,6,0,0,0.048,1
19,6,13,1,1,1,2,0,0,0.053,0
28,21,7,4,0,17,1,0,0,0.607,1
61,55,6,3,3,8,1,0,0,0.131,1
20,15,5,3,0,12,1,0,1,0.6,1
59,22,37,2,4,13,1,0,0,0.22,1
17,13,4,3,0,10,1,0,1,0.588,1
74,30,44,2,4,22,1,0,0,0.297,1
31,10,21,2,0,0,2,0,0,0.0,0
14,9,5,1,0,0,1,0,0,0.0,0
99,14,85,1,7,0,3,0,0,0.0,0
20,13,7,3,0,14,1,0,1,0.7,1
100,25,75,4,2,5,6,0,0,0.05,1
86,10,76,1,7,4,3,0,0,0.047,0
40,6,34,1,1,0,3,0,0,0.0,0
29,18,11,3,0,2,1,0,0,0.069,1
32,21,11,3,0,4,1,0,0,0.125,1
36,15,21,1,0,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
28,21,7,4,0,17,1,0,0,0.607,1
15,11,4,1,0,0,1,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
58,13,45,4,0,28,2,0,1,0.483,1
32,11,21,2,0,0,1,0,0,0.0,0
29,17,12,2,0,3,2,0,0,0.103,1
24,15,9,1,0,0,2,0,0,0.0,0
38,7,31,1,2,0,4,0,0,0.0,0
14,8,6,1,0,0,1,0,0,0.0,0
18,14,4,3,0,12,1,0,1,0.667,1
37,14,23,4,0,15,2,0,1,0.405,1
19,17,2,3,0,13,1,0,0,0.684,1
102,25,77,4,7,5,5,0,0,0.049,1
38,10,28,1,1,0,2,0,0,0.0,0
26,6,20,1,1,0,2,0,0,0.0,0
25,18,7,4,0,14,1,0,0,0.56,1
97,11,86,2,5,25,3,0,0,0.258,0
44,17,27,1,1,0,2,0,0,0.0,0
56,9,47,1,1,0,4,0,0,0.0,0
14,12,2,3,0,9,1,0,1,0.643,1
28,13,15,5,2,10,1,0,1,0.357,1
23,9,14,1,0,0,1,0,0,0.0,0
37,10,27,2,1,4,2,0,0,0.108,0
56,14,42,2,4,5,3,0,0,0.089,0
83,25,58,4,0,6,5,0,0,0.072,1
54,16,38,2,0,10,4,0,0,0.185,0
104,25,79,4,4,6,6,0,0,0.058,1
62,10,52,1,6,0,3,0,0,0.0,0
25,10,15,1,0,0,2,0,0,0.0,0
27,20,7,4,0,16,1,0,0,0.593,1
21,12,9,3,0,9,1,0,1,0.429,1
52,9,43,5,3,3,3,0,0,0.058,0
119,25,94,5,3,6,7,0,0,0.05,1
90,7,83,2,9,4,4,0,0,0.044,0
33,11,22,1,1,0,4,0,0,0.0,0
37,12,25,4,0,11,2,0,1,0.297,1
128,25,103,4,5,5,5,0,0,0.039,1
27,20,7,4,0,16,1,0,0,0.593,1
15,9,6,1,0,0,1,0,0,0.0,0
15,11,4,1,0,0,2,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
35,11,24,1,3,0,3,0,0,0.0,0
20,18,2,3,0,14,1,0,0,0.7,1
43,9,34,1,1,0,3,0,0,0.0,0
28,21,7,4,0,17,1,0,0,0.607,1
41,6,35,1,2,0,3,0,0,0.0,0
108,25,83,4,1,8,5,0,0,0.074,1
37,15,22,1,1,0,4,0,0,0.0,0
35,14,21,1,0,0,3,0,0,0.0,0
20,13,7,4,0,10,1,0,1,0.5,1
80,25,55,4,0,2,6,0,0,0.025,1
49,16,33,1,3,0,3,0,0,0.0,0
22,20,2,3,0,16,1,0,0,0.727,1
18,15,3,1,0,0,1,0,0,0.0,0
91,25,66,4,3,5,6,0,0,0.055,1
25,15,10,1,0,0,2,0,0,0.0,0
34,15,19,1,0,0,2,0,0,0.0,0
23,15,8,1,0,0,2,0,0,0.0,0
14,12,2,3,0,9,1,0,1,0.643,1
27,20,7,4,0,16,1,0,0,0.593,1
26,12,14,1,0,5,2,0,0,0.192,0
27,20,7,4,0,16,1,0,0,0.593,1
104,25,79,6,3,10,6,0,0,0.096,1
43,15,28,1,0,0,4,0,0,0.0,0
29,13,16,1,1,0,1,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
108,25,83,4,7,4,5,0,0,0.037,1
96,25,71,4,1,5,5,0,0,0.052,1
122,25,97,4,8,2,5,0,0,0.016,1
37,14,23,5,0,11,2,0,1,0.297,1
21,11,10,1,0,0,3,0,0,0.0,0
33,15,18,1,0,0,3,0,0,0.0,0
131,25,106,5,5,3,9,0,0,0.023,1
41,15,26,1,1,0,3,0,0,0.0,0
85,25,60,4,0,2,6,0,0,0.024,1
80,25,55,5,3,7,5,0,0,0.087,1
15,11,4,1,0,0,2,0,0,0.0,0
58,21,37,2,4,19,1,0,0,0.328,1
56,7,49,1,3,0,4,0,0,0.0,0
60,23,37,2,4,17,1,0,0,0.283,1
43,10,33,1,1,0,4,0,0,0.0,0
138,25,113,4,4,4,7,0,0,0.029,1
21,10,11,1,1,0,1,0,0,0.0,0
31,17,14,2,0,4,1,0,0,0.129,1
41,11,30,1,3,0,4,0,0,0.0,0
27,11,16,1,1,0,4,0,0,0.0,0
73,7,66,2,5,6,5,0,0,0.082,0
23,21,2,3,0,17,1,0,0,0.739,1
30,12,18,1,0,0,3,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
16,11,5,1,0,0,1,0,0,0.0,0
42,11,31,1,1,2,5,0,0,0.048,0
110,25,85,4,2,5,7,0,0,0.045,1
8,4,4,1,0,0,1,0,0,0.0,0
38,10,28,1,3,13,2,0,0,0.342,0
38,13,25,4,0,11,2,0,1,0.289,1
28,12,16,1,1,0,1,0,0,0.0,0
31,9,22,1,0,0,4,0,0,0.0,0
30,9,21,1,2,0,2,0,0,0.0,0
29,12,17,1,0,0,2,0,0,0.0,0
24,12,12,4,0,10,1,0,1,0.417,1
133,25,108,4,7,5,5,0,0,0.038,1
109,15,94,4,0,16,4,0,0,0.147,1
60,7,53,1,4,0,4,0,0,0.0,0
31,12,19,1,0,0,3,0,0,0.0,0
35,11,24,1,0,0,4,0,0,0.0,0
98,25,73,5,1,3,8,0,0,0.031,1
40,9,31,1,2,0,2,0,0,0.0,0
18,11,7,1,0,0,2,0,0,0.0,0
42,7,35,1,1,0,2,0,0,0.0,0
23,21,2,3,0,17,1,0,0,0.739,1
19,10,9,1,0,0,1,0,0,0.0,0
35,12,23,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
54,17,37,2,4,21,1,0,0,0.389,1
119,7,112,1,15,8,6,0,0,0.067,0
19,9,10,1,0,0,1,0,0,0.0,0
38,17,21,1,0,0,2,0,0,0.0,0
190,25,165,4,16,4,7,0,0,0.021,1
53,11,42,2,2,2,2,0,0,0.038,0
39,6,33,1,1,0,3,0,0,0.0,0
109,25,84,4,2,2,5,0,0,0.018,1
36,10,26,1,0,0,3,0,0,0.0,0
38,10,28,1,3,13,2,0,0,0.342,0
34,13,21,2,2,0,1,0,0,0.0,0
24,14,10,1,0,0,2,0,0,0.0,0
26,19,7,4,0,15,1,0,0,0.577,1
51,10,41,1,2,0,3,0,0,0.0,0
30,7,23,1,0,0,3,0,0,0.0,0
26,12,14,2,0,0,1,0,0,0.0,0
65,28,37,2,4,22,1,0,0,0.338,1
15,11,4,1,0,0,2,0,0,0.0,0
25,11,14,1,1,0,1,0,0,0.0,0
18,16,2,3,0,12,1,0,0,0.667,1
22,20,2,3,0,16,1,0,0,0.727,1
28,10,18,1,0,0,3,0,0,0.0,0
31,11,20,1,1,0,3,0,0,0.0,0
70,9,61,2,1,9,6,0,0,0.129,0
17,11,6,1,0,0,1,0,0,0.0,0
23,15,8,2,0,3,1,0,0,0.13,1
19,12,7,3,0,12,1,0,1,0.632,1
25,13,12,3,0,10,2,0,1,0.4,1
32,7,25,1,1,0,3,0,0,0.0,0
58,13,45,4,0,31,2,0,1,0.534,1
40,16,24,3,0,0,2,0,0,0.0,1
19,15,4,3,0,12,1,0,1,0.632,1
18,9,9,1,0,0,2,0,0,0.0,0
28,10,18,2,0,1,2,0,0,0.036,0
26,19,7,4,0,15,1,0,0,0.577,1
70,26,44,2,4,21,1,0,0,0.3,1
41,10,31,2,2,0,2,0,0,0.0,0
20,15,5,1,0,0,1,0,0,0.0,0
64,20,44,2,4,26,1,0,0,0.406,1
121,20,101,1,15,4,4,0,0,0.033,0
77,25,52,4,4,5,5,0,0,0.065,1
19,12,7,1,0,0,2,0,0,0.0,0
58,13,45,4,0,28,2,0,1,0.483,1
30,10,20,1,0,0,2,0,0,0.0,0
25,13,12,2,0,1,1,0,0,0.04,1
26,19,7,4,0,15,1,0,0,0.577,1
19,12,7,3,0,13,1,0,1,0.684,1
81,25,56,4,0,5,7,0,0,0.062,1
31,7,24,1,2,0,3,0,0,0.0,0
61,24,37,2,4,19,1,0,0,0.311,1
27,12,15,4,0,11,2,0,1,0.407,1
20,11,9,1,1,0,1,0,0,0.0,0
28,14,14,4,0,11,1,0,1,0.393,1
28,15,13,1,0,0,3,0,0,0.0,0
32,15,17,1,0,0,2,0,0,0.0,0
21,19,2,3,0,15,1,0,0,0.714,1
108,25,83,5,5,7,5,0,0,0.065,1
20,10,10,1,0,0,1,0,0,0.0,0
38,10,28,1,2,0,2,0,0,0.0,0
